textID,text,selected_text,sentiment
7f6a49a98b,eating breakfast and drinking coffe - strong coffe!,eating breakfast and drinking coffe - strong coffe!,neutral
2e7ff170ed," Lara, thank you so much 4 the #FF recommend!",thank you so much,positive
f8de71cce2,"iï¿½m boring - bad weather today, watchingn alias and having fun  with my boyfriend",bad,negative
17de4b411b,"@_everaldo on my MacBook I run Linux with Parallels and on my iMac I use VMware Fusion and both are great, especially in 'Unity'-mode.","great,",positive
a0fc3f360c, oh it just takes me after i sign in to an error page,oh it just takes me after i sign in to an error page,neutral
b8ce6ae28f, the pictures tells me me that u were surrounded by adorable children!  hehe,y adorable children!,positive
5e7570e321, Will arrive tomorrow morning at 7  #early,Will arrive tomorrow morning at 7  #early,neutral
aa75b05d84,"_OfOz cool, catch you laterz!!!","_OfOz cool, catch you laterz!!!",positive
476786f896, haha me either but like ive always loved hilary  shes the girl id turn **** for  haha,loved,positive
ed330f9c42," , just dont understand what`s it got to do with me. I`m just a nice girl",", just dont understand what`s it got to do with me. I`m just a nice girl",neutral
7dea72b859," We`re no longer in biz together. The one thing that survived was our marriage. Not so good with the in-laws, though.","We`re no longer in biz together. The one thing that survived was our marriage. Not so good with the in-laws, though.",neutral
3e188a0b29, If it makes you feel better I lost 10 overnight cause I posted a picture of a baby,feel better,positive
4cfb549d03, you are very welcome,welcome,positive
b2ac8c9fcc,HAPPY MOTHER DAY JANEY! EVEN THOUGH IDK IF YOUR A MOMMY!,HAPPY,positive
e05cbce34f, Sorry I didn`t go  Jesus wasn`t feeling it. And you know I can`t see it with out my best bud. Well that movie anyways ,Sorry,negative
9f322286a3,And this is what happens when Swine Flu gets to all of us.  http://tinyurl.com/55hq2o,And this is what happens when Swine Flu gets to all of us.  http://tinyurl.com/55hq2o,neutral
b78fbfb8bc,can`t tell you how thrilled I am to have just had a nosebleed.  first time in ages.  overjoyed doesn`t cover it.  urgh,can`t tell you how thrilled I am to have just had a nosebleed.  first time in ages.  overjoyed doesn`t cover it.  urg,negative
4d2d321760,i feel like ****,****,negative
dfeadc340d,"blerg, **** you Monday, why must you always come.  Decent weekend, new glasses, hair color and got carded at Gamestop = awesome ego boost","blerg, **** you Monday, why must you always come.  Decent weekend, new glasses, hair color and got carded at Gamestop = awesome ego boost",neutral
736d32d6d5,I`m so proud of Dr. House for detoxing.  His Amber hallucination is evil!!,proud,positive
b1b4355d45, THAT`S A SHAME REALLY,SHAME,negative
dd25e39cf5,listening to the best days of your life by kellie pickler,listening to the best days of your life,positive
cff315b757,wants to wish all the moms a Happy Mother`s Day.  Hope you`re all treated like Queens!,Happy,positive
3a174147aa,I had fun at Daisy`s Mexican Fiesta .,I had fun at Daisy`s Mexican Fiesta .,neutral
c9f9a8dbf5,: thx for the follow!,thx,positive
a42f6b93be,I hate hiccups,hate,negative
5534973b05,Is Skyping with family,Is Skyping with family,neutral
3feef9c259,at work and it sucks big time,sucks,negative
7bfb2d66df,Prom was awesome.,Prom was awesome.,positive
76619d98f6, You meanie! The one time you go to Lux and I wont be there!,You meanie! The one time you go to Lux and I wont be there!,neutral
e016640155,Update 100,Update 100,neutral
c45707f429,_M make sure you watch in HD,make sure you watch in HD,neutral
419119acc3,Friends! Come over and give me a massage  I can`t sleep.,Friends! Come over and give me a massage  I can`t sleep.,neutral
3f84727a14,_WOCKEEZ I wanna go! But I won`t be there  I`m sure that the show will be great!!,I`m sure that the show will be great!!,positive
ac450a818c, i got a messgae but it didnt work cause i have a text saver not like money credit  im sad now. wat do i do?? xoxo,m sad,negative
836a5b840a,its raining! boo,its raining! boo,neutral
79931bd7a5,On our way to St. Martin!!! Vacation for a week,On our way to St. Martin!!! Vacation for a week,neutral
497a218fb8,Note to self: never ever leave the MacBook Pro on the stupid iCurve. It fell off.,stupid,negative
0ff5b2b371, The bag looks stylish. Congrats!,Congrats!,positive
7d6013021a,pulling articles,pulling articles,neutral
8c45a9fb79,My dad just told me that he wants to put me up for sale on craigslist,My dad just told me that he wants to put me up for sale on craigslist,negative
2e09bcca77, Yeah i like it,Yeah i like it,positive
cf6a268a55,Dfizzy if you ever read this Uh i got one question for you ^^ Would you ever date a fan?  Lmao!,Dfizzy if you ever read this Uh i got one question for you ^^ Would you ever date a fan?  Lmao!,neutral
fb63ff9083, so I`ve organised a day of indulgence & luxury for her. A pamper day  fingers crossed she likes the surprise..,e likes the surprise..,positive
adbc8867cd, It`s lying,It`s lying,neutral
0a411da367, Grrrrrrrr................,Grrrrrrrr................,neutral
2d9be09252,"i misss my phone,","i misss my phone,",negative
f39406c4d7,  in chicago until 8:20  ...just landed xoxo,in chicago until 8:20  ...just landed xoxo,neutral
291f09f950, I`m jealous. I have so let it slip what with the baby and all. Not sure I could even do a half right now,I`m jealous.,negative
2785cfe292,I have had the William Shatner version of Rocket Man in my head for 3 days now. It`s **** distracting,**** distracting,negative
018e5a0d99, Im doing great thank you,great thank you,positive
93cf15dcf1, they can`t be in their carriers anymore?,they can`t be in their carriers anymore?,neutral
3eeda08527,Week-end is over and now it`s time to get back to work,Week-end is over and now it`s time to get back to work,neutral
367f3efaea,Good Morning Folks 13 more days to go! and sadly 2 more days of the Giro  but that means the Tour is not too far away,sadly,negative
796bcd0332,"_caruso So I took the polish off of the nail of the finger the door handle murdered earlier, and well... it`s not pretty....","So I took the polish off of the nail of the finger the door handle murdered earlier, and well... it`s not pretty....",negative
61246b4a53,I`m emailing my best friend Deanna with my yahoo account. Emailing is FUN.  <3,FUN.,positive
c2986901c5," I`m thinking of a dawn shot of Carlingford Lough, the sun will be in the right place this time of year. involves an early rise tho","I`m thinking of a dawn shot of Carlingford Lough, the sun will be in the right place this time of year. involves an early rise tho",neutral
a452d71fc8, nope,nope,neutral
6d1f4d0d46,is fairly upset at the fact the twitter/bgt session will have to commence without Sam..,is fairly upset,negative
ef65f01e26, cop me some,cop me some,neutral
44838f4ff4,  Looks like I`m on tea duty all day.,Looks like I`m on tea duty all day.,neutral
da35fed5bc,  Great!  I was hoping to run under 40mins and ended up doing 39:07  Woo hoo!  Gotta love the C25k,07  Woo hoo!  Gotta,positive
97bc17f4b4,waiting for my mom to get home,waiting for my mom to get home,neutral
876c315516,Im going bed i dnt feel well as always,dnt feel well,negative
cc7b2237c9,Stupid Twitter - now I`m faceless ...,Stupid Twitter - now I`m faceless ...,negative
46f03384d5,Just had some babi pangang. Now off to friends. Tomorrow it`s working time again,Just had some babi pangang. Now off to friends. Tomorrow it`s working time again,neutral
d3994c8a1b," Well let`s be blessed together then too! Yes, I feel better, but I would be sick again though if my little was spared.",blessed,positive
72af522fc9, ok that`s subtly saying i`m no longer a fave  temme 1 thing - did the firangs steal your vocab? ur eating words and how!,ok that`s subtly saying i`m no longer a fave  temme 1 thing - did the firangs steal your vocab? ur eating words and how!,neutral
4d727a948d," yeah, I was always changing my hair color in High School.  I`ve pretty much worn everything LOL. Some good, some baaaaaaaad",". Some good, some baaaaaaaad",neutral
3daa9bf925,offically in DC .....  missing my numero uno,missing my numero uno,negative
11e2ef004d, Aren`t randoms what it`s about?!!!  I LOVE that it`s Star Wars day - I didn`t realise and I can`t believe it`s almost over!,Aren`t randoms what it`s about?!!!  I LOVE that it`s Star Wars day - I didn`t realise and I can`t believe it`s almost over!,neutral
e1f523f6f0,"_Brad oh, cuz id like to use it on a whole heap on bitchy girls I knoww","oh, cuz id like to use it on a whole heap on bitchy girls I knoww",neutral
7aa9e70c18,My brother is planning on moving to vietnam and staying there forever..,My brother is planning on moving to vietnam and staying there forever..,neutral
78717dbb3c,wants New Moon.  AHH Im going crazy.,AHH Im going crazy.,negative
be5c162ed7,It`s too hot. I hate summer  #harrymcflytosing,hate,negative
5829ed3e4a," I work with drunk golfers, it can be exciting! It wasn`t bad  Yours, sir?",exciting!,positive
1a381c4236," hahaha  Really, I`m just trying to figure out the last time he was on FB by looking at all of his friends pages","hahaha  Really, I`m just trying to figure out the last time he was on FB by looking at all of his friends pages",neutral
ad443fa341," Its so addicting, but its kind of a curse to do them at night time. Everytime i do one, i feel like making music afterwards","Its so addicting, but its kind of a curse to do them at night time.",negative
d297bdeae3, ouch acid reflux hurt too...,ouch acid reflux hurt,negative
ee662ba50a," why not?  its the most retarded thing someone could do at their 16th, and you know me- I like to be retarded. 8(","why not?  its the most retarded thing someone could do at their 16th, and you know me- I like to be retarded. 8(",neutral
c9e1d5cf0b,wishes it wasn`t a bank holiday so he could be on the radio this afternoon... but at least he has another week to come up with some ideas,wishes it wasn`t a bank holiday so he could be on the radio this afternoon... but at least he has another week to come up with some ideas,neutral
bdef3b7053, http://twitpic.com/4gemf - I can definitely appreciate this. The simple things that make my day...,appreciate,positive
74d6ddc804, That version is not compatible with Vista.,That version is not compatible with Vista.,neutral
0e29becacb," Try have a read of the Paul Mckenna book I Can Make You Thin, it has some good advice on how bad traditional 'diets' are","Try have a read of the Paul Mckenna book I Can Make You Thin, it has some good advice on how bad traditional 'diets' are",neutral
1f58290812,yeah but i was trying to send a msg to you  :S also trying to put a pic on but it aint happening   do they have to approve it or summit?,but it aint happening,negative
1fc845aca3,I love music so much that i`ve gone through pain to play :S my sides of my fingers now are peeling and have blisters from playing so much,pain,negative
3ed0d5fd4e,"Ugh, migraine.","Ugh,",negative
c6d89eb41b,Happy Mothers Day  Breakfast With The Fam <33,Happy,positive
3fb4b29093," Oh no, that doesn`t sound good! better get it checked out.",doesn`t sound good!,negative
23f72f2984,"where are all ma bestfriends at ? , MIA or wat ?","where are all ma bestfriends at ? , MIA or wat ?",neutral
77a409775e,"wooo am recovering from running race for life yest!!! i managed 36 mins 44secs, not bad for absolutley no trianing",not bad fo,positive
9bb4e873fb,",,,checked del`s new blogsite!!! YAHOO!!! im just excited to what it will bring  go del!",im just excited,positive
1dee6f26e9,At the DMV uhhhg!,At the DMV uhhhg!,neutral
283f066eea, that would be an idea  haha ****,that would be an idea  haha ****,neutral
717289ffac,@ Pretty_Mess you missed all the free shots,@ Pretty_Mess you missed all the free shots,neutral
bc3838e4c3," hope you have a great weekend Em, say hi to the fam for me",a great weekend,positive
d7b4b7dd66, over herrreeeee,over herrreeeee,neutral
58776959d7,The apple keyboard is really cool. i want one. they used it in doctor who,The apple keyboard is really cool.,positive
ef6db807dd,Happy Mother`s day to all the mom`s out there in twitter-land!,Happy Mother`s day,positive
190840ec5c,one hour till I go home and commence pouting because no Bahama trip for me,one hour till I go home and commence pouting because no Bahama trip for me,neutral
a4b68179df, Thxx!! I was in the bathroom when you said it..,Thxx!,positive
f4a46eb3aa, well my daughter is 20 now...thats why I said `I miss those days`...they go by sooo fast,miss,negative
fe989dbc5e,bbq was great... just relaxing around the house!  dont wanna leave my city but have to tomorrow... got to clean the house when i get back,bbq was great... just relaxing around the house!,positive
4927e14064, Smile. Everything worked out.,Smile. Everything worked out.,positive
d06dee8ba0,Everythings Sooo Messed Up!!!!!!! Life Sucks!!!!!!!!!!,Messed,negative
5afbb812b7,"I`ve got sunburn on my arm  In better news, my new Guitar Hero: Metallica game came and I beyond happy about that.",I beyond happy about that.,positive
55759e15ec,"Whenever, whever, sarah`s in dc all summer  and sure!","Whenever, whever, sarah`s in dc all summer  and sure!",neutral
52c99d546b,working late.. but yet so fun hearing my colleagues funny song lists,working late.. but yet so fun hearing my colleagues funny song lists,neutral
da911aaecd,sleeping in was interupted by JACK-HAMMERS at 9am ****! Universe says GET UP! But I was up intil 3am `cause I thougth I`d be sleeping in,interupted,negative
4f251f1013,Ken Wilber - Realistic Expectation of Integral Wisdom: http://tinyurl.com/clfzdx ...very interesting.  I don`t mind the video quality.,very interesting.,positive
58533ee443,back to athens. ????? ? ??????,back to athens. ????? ? ??????,neutral
49c7f7399c, She has her perfect moments. She just broke one of the tiles on the floor in the hallway. I don`t find her very perfect now.,She has her perfect moments. She just broke one of the tiles on the floor in the hallway. I don`t find her very perfect now.,neutral
a87e5b124e,hmmmmï¿½being home isn`t *all* great  http://u.nu/8m68,great,positive
2d43263be0,Tactical mistake: going to the city library and buying milk. Who knew? OUCH OUCH OUCH. Maybe a good thing I didn`t try for uni.,Tactical mistake: going to the city library and buying milk. Who knew? OUCH OUCH OUCH. Maybe a good thing I didn`t try for uni.,neutral
c554ea2a90," under a week delivery to OZ, awesome product, awesome prices. The parcel today made my day","awesome product, awesome prices.",positive
092f427bd9, hardly :/ some of my furniture is being shipped from who knows where and is backordered  I may cancel and shop local.,hardly,negative
cbb5ab8e25, Happy Mother`s Day! Hope you have an awesome time with the Bug,Happy Mother`s Day!,positive
84ecc180c2,O dios acaban de tocar The Pains Of Being Pure At Heart en el primavera sound  life is not fair,not fair,negative
37714dcf51, ? what is this? is everyone abandoning me?        ;-),? what is this? is everyone abandoning me?,neutral
558eca05f1,  i can`t call you im from Mexico and i don`t know the code,i can`t call you im from Mexico and i don`t know the code,neutral
ab039258bd,uploading a lot of photos... priceless memories,priceless memories,positive
5a85ab5cf9,"no , I can`t make it to the tour. I`m from Philippines","no , I can`t make it to the tour. I`m from Philippines",neutral
7960586d30, But now it`s gone,But now it`s gone,neutral
dd22639f70,  no way! **** that sucks B!  are you ok?,no way! **** that sucks B!  are you ok,negative
36f947146a,haha May the 4th be with you! Happy Star Wars Day!,Happy,positive
04011be2a2,Vote for Board of the Month May 2009 (licensed members only) http://tinyurl.com/c8uj28 Good luck everybody,Good luck,positive
856a7103ca,its my bday!!! I`m gettin older!,its my bday!!! I`m gettin older!,neutral
4162bf50db,"Ugh, I`m definitely going to be sick. It`s coming and it`s going to suck.",sick.,negative
040e7230e2, that sucks man,that sucks man,negative
c9dd6898f3, I am sure it would be like everything else PCI where $ sets you free.,I am sure it would be like everything else PCI where $ sets you free.,neutral
f9fb2bd62e,OPS sorry  Queen Mom,sorry,negative
b47d9a6f97,looking at this website!! should be working!!,should be working!!,positive
14fe4b8490,i feel like dyeing right now...,i feel like dyeing right now...,negative
88f3fc4ffb,I can`t wait to see UP! How dare  have a 'real' job. Probably going to have to wait until tomorrow.,I can`t wait to see UP! How dare  have a 'real' job. Probably going to have to wait until tomorrow.,neutral
dbd5568fa7,is at cindy babys house......taking in these last fridays we have together  DR!!! i hope,i hope,positive
fe414f7be1,"No more pizza for Jamie? wtg  http://bit.ly/DVSCA (Britains got talent, sure has.)","No more pizza for Jamie? wtg  http://bit.ly/DVSCA (Britains got talent, sure has.)",neutral
f066d9b97e," Sure you will tweet about this when you`re back, but news is abuzz about TR Knight`s leaving 'confirmed' today.  Muy triste.",Muy triste,negative
c18f679ceb,moving back home today. pro: obnoxiously closer to  con: no more mpls runs/excursions for at least a year.,obnoxiously cl,negative
dc55516c32, I ake it you`re at work then and not lazing at home on a sunny bank holiday.,I ake it you`re at work then and not lazing at home on a sunny bank holiday.,positive
c4680cbabe,mattress armada needs to play a show soon or i`m going to be seriously sad,sad,negative
e2d0bb6a46," I`m in an 8 now too, but b4 I had kids I was a 6.5! Darn babies making my feet grow","I`m in an 8 now too, but b4 I had kids I was a 6.5! Darn babies making my feet grow",neutral
15166c62e1,You know that `rule` that says always point the knife away from you? Just  learned my lesson on that one! Straight through my finger!,You know that `rule` that says always point the knife away from you? Just  learned my lesson on that one! Straight through my finger!,negative
59c7c4da60, Hey! How u feeling? I know Charla hit me to see there were any places she can go..too young  Did she have fun?,Hey! How u feeling? I know Charla hit me to see there were any places she can go..too young  Did she have fun?,neutral
2d8be944d5,okay im happy again  i watched the second episode of jonas on youtube. i think tomorrow my family is going to olive garden for mothers day,im happy again,positive
257b022af1, loved our lil tent-side jam session/mosh pit!!! EDGEFESSSSSST!!!,loved our lil tent-side jam session/mosh pit!!! EDGEFESSSSSST!!!,positive
67e110774d, I think you forgot a couple exclamation points.,I think you forgot a couple exclamation points.,neutral
88cf6842d3, I would notice...,I would notice...,neutral
4ec2208c6e, No wonder we`re married.   Night love. <3,Night love.,positive
b5b51f8ca5,I think my wireless router is dieing,dieing,negative
dca73d1de3,#f1 soon  good luck brawn and mclaren fix up look sharp :p,good luck,positive
a6e7110b31, i thought it was just me that was like really hot. My room is too hot to sleep in,My room is too hot,negative
29029a4613,happy mothers day!!,happy mothers day!!,positive
270d98ef7e,"May the fourth be with you.  Oh come on, no one had actually spelled it out yet","May the fourth be with you.  Oh come on, no one had actually spelled it out yet",neutral
b9f42cee04,About to watch JONAS!  I love DVR! ,I love DVR!,positive
eda8f2cf40, it`s not sooo noticable it depends on how you look at it...but I know it`s there and now my iPod isn`t perfect,d isn`t perfect,negative
b6ad9e9b07, will you be posting a pic of you H suit?? Pretty please?,will you be posting a pic of you H suit?? Pretty please?,neutral
6ad1f45c1e,Rachel and chelsey left me and jenny stole my bike.  that makes me muy triste!,stole,negative
d4824bcaca,Mothers day today!,Mothers day today!,neutral
a0d19c232b," dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha",i feel so lame,negative
a24238316f, Are you a night owl or what? Always on here as the same time as myself  Enjoy your scifi show.,Enjoy your scifi show.,positive
1049885713, lol ok then,lol ok then,neutral
f8b21ca906, 16lbs is still a huge achievement though,huge achievement,positive
a56fdab784,"word is marlon brando gave him 25 cent . . . yeah , tha GODFATHER","word is marlon brando gave him 25 cent . . . yeah , tha GODFATHER",neutral
b6fc2f3af3,In KL now took wrong turn after Sg Besi now jam in city center,In KL now took wrong turn after Sg Besi now jam in city center,neutral
bd21593428,but now i have no money for a phone,i have no money,negative
01baa272cc,I slept so late,I slept so late,neutral
24c4da6c80," Were done so much for them, then brazilians ha! but no meh, i think they love the other countries more then the UK",love,positive
0afa909dee, I cannot  I have a full day of activities lol,I cannot  I have a full day of activities lol,neutral
3c50ececed,why does my life suck?,why does my life suck?,negative
397392f0d9, WORD!!!!!,WORD!!!!!,neutral
a9d7df2b3f,gosh it`s anoher cloudy day  wish they would go away.. or rain..,gosh it`s anoher cloudy day,negative
450a67347f, i was watchin tv yesterday and the media is on u. u were number five i think for worst beach bodies because of ur butt,worst,negative
cf8d7753e7,...what ever happened w/ creating music in collaboration just for fun without the 'what am i getting out of it' question in mind? PLEASE!,fun,positive
1330397d8b, Morning! I have loads to do 2day  goin for a walk 1st to get rid of last nites haribo`s,Morning! I have loads to do 2day  goin for a walk 1st to get rid of last nites haribo`s,neutral
0d472addb7, Swine Flu victims unite  http://oinkflu.info,victims,negative
419f94af11,"google wave next, can`t keep up with the 186 ways i can communicate with people now  what happened to good old fashioned letter writing?","google wave next, can`t keep up with the 186 ways i can communicate with people now  what happened to good old fashioned letter writing?",neutral
cfa97e4a0d,"  Blushing, blushing & once again blushing!",Blushing,positive
2157db21e4,my n95 hacked  no signing needed.. thx OPDA,my n95 hacked  no signing needed.. thx OPDA,neutral
98473b3aa3,"whoa, I`ve got to go to bed, night!","whoa, I`ve got to go to bed, night!",neutral
32c20a8817,I`ll guess I will see everyone after the weekend  Gunna be having major Tweet cravings the entire time!!...,I`ll guess I will see everyone after the weekend  Gunna be having major Tweet cravings the entire time!!...,neutral
18ffa96f08,"aghh mann i missed like half wowp, nd i dont like to start watching things in the middle of the show, i forgot to record it, im maddd!",i dont like,negative
948c2d3874,"In other news: i like this band, 'Lydia', and its easy-going melancholy-yet-cheery songs. It`s good listening",like,positive
93210f6f4f, he totally got you! ;) i think it`s awesome.,awesome.,positive
832c4aadf3,"A sweltering afternoon no wonder the creepy, slithering snakes are heading to the creek. The nasty things can swim! Frightening detail!","creepy, slithering snakes are heading to the creek. The nasty things can swim! Frightening detail!",negative
f9b6c4fe2e, Yep...sadly I only had 10 min before a meeting!,.sadly,negative
d129fb9752, mmmm... looks so yummy! good seeing u,mmmm... looks so yummy! good seeing u,positive
8c426a6293,   woohoo! I got the Sunbeam Cafï¿½ Series grinder at Eu Foods for only $198! Epic win,woohoo! I got the Sunbeam Cafï¿½ Series grinder at Eu Foods for only $198! Epic win,neutral
da765474e0, No html converter on there   Think we`re going with  http://bit.ly/3pJNC  `cause it took 5 min. to get working.,No html converter on there   Think we`re going with  http://bit.ly/3pJNC  `cause it took 5 min. to get workin,neutral
94d2f19ffd,Love ice cream... Love cake... Cookies and cream ice cream cake tops them both,Love,positive
38e942f810,Eating some ice cream cake  its bomb!,bomb!,positive
6dd07105c9,projects suck,projects suck,negative
de597e6ad6, its tomorrow.,its tomorrow.,neutral
130945d03c, SO DO I!!   My jet is in the repair shop...lol,op...lo,positive
201d52df31, I must of brought the bad weather with me to the states,I must of brought the bad weather with me to the states,negative
5b7697bbf3,I wish my roommates were coming home soon  maybe i should take a nap to waste time,wish,positive
0114e811f1,that was reallly good,that was reallly good,positive
5dd521a5d8,"The Rain Makes Me Sad. Its Like I Want To Kill myself,<-",Sad.,negative
354b590f3f," HEY! aww man, no, i didnt IGNORE YOU i just dont have mobile web. so i can only txt.  i can see you unless i`m here >","HEY! aww man, no, i didnt IGNORE YOU i just dont have mobile web. so i can only txt.  i can see you unless i`m here",neutral
705c7a8ee3,"just got up, smoking a cig and drinking coffee.. i need to start working on my final project for the univ","just got up, smoking a cig and drinking coffee.. i need to start working on my final project for the univ",neutral
9712041ceb,I hate that place!,I hate that place!,negative
af18528fe8, i miss yoooooooooooooooooooou my poia,i miss yoooooooooooooooooooou,negative
8a30db0a8a,Very tired from a day of awesomeness and cake    Now time for a bit of sleep.,Very tired from a day of awesomeness and cake    Now time for a bit of sleep.,neutral
4e3751e8d6,Happy Mother`s Day to all the Mom`s out there I happen to have the greatest Mom in the world  I love my Mom she`s my best friend,Happy Mother`s Day,positive
5cf2a5388c, that`s a brilliant idea! only one buzz though,brilliant,positive
af17e0029b," i should have shouldnt i, im happy you enjoyed it cos im thoughtful like that you see, and YAYA i hav 20 followers  woop",im happy you enjoyed it,positive
4fba1caa5b, Just seeing if anyone was still awake,Just seeing if anyone was still awake,neutral
8eaa91229a, Yeah I know  Things would be so much easier that way. I`m bored the boys are playing tekenen (I can`t spell it),Yeah I know  Things would be so much easier that way. I`m bored the boys are playing tekenen,neutral
fcbd37a581,Young love comes to an end,Young love comes to an end,neutral
af35d2cee1, Your cave? Does it have an espresso machine?,Your cave? Does it have an espresso machine?,neutral
4052e72ea7,_pax Oh man... I`m so sorry to hear that. I hope everything works out,I`m so sorry to hear that. I hope everything works out,neutral
301463ca89,"Boys are sitting down for photos, no touching and no handshakes allowed.  #asylm","Boys are sitting down for photos, no touching and no handshakes allowed.  #asylm",neutral
b92ce411e6,Nothing like yoga to clear the mind and make you realize how crappy things really are,Nothing like yoga to clear the mind and make you realize how crappy things really are,neutral
74009f3afd," happy birthday, amber! hope it`s a great one...and - you`re far away from thirty...shhh...you`re making us 29`ers feel sad!","happy birthday, amber! hope it`s a great one...and - you`re far away from thirty...shhh...you`re making us 29`ers feel sad!",neutral
8d7c8931df, I did wake up but i appear to have missed you by not much!,missed,negative
9f7ac3dbec, Well I live in Ohio  but here`s our California parks: http://tinyurl.com/nmr7pc,Well I live in Ohio  but here`s our California parks: http://tinyurl.com/nmr7pc,neutral
e602c60f0e,_benson Loved it! You continue to delight us Amber.    Great job on the backing and the video by . Kudos.,Loved it! You continue to delight us Amber.,positive
bb4ba81fc9,Not ah huge fan of getting up in the middle of the night to change peed sheets and underpants.,Not ah huge fan of getting up in the middle of the night to change peed sheets and underpants.,neutral
c9b769fbca, That sounds **** too.,****,negative
4ffe417848, good day sir. I`m hungry!,good,positive
14961a38ce, idk if i could.  it would cost me soo much there.,d cost,negative
0cdfa00a5a,not goin tto tafe,not goin tto tafe,neutral
b715f53f42, thank for Thinking of us and caring,thank,positive
3616a43c66," I know how you feel. My head is getting stuffier and stuffier, and it is not fun.",not fun.,negative
16e04e49ca,has found a free wifi point ... and it`s sunny,has found a free wifi point ... and it`s sunny,positive
6391d674ac,_Photography Good Morning! Hope you have a great day!!,Good Morning! Hope you have a great day!!,positive
29cfd0f6b8,"great. my mom is pissed at me, so she sent me to the asbestos filled backroom","great. my mom is pissed at me, so she sent me to the asbestos filled backroom",neutral
3578ec042e, haha calm down. Youll get ur shades. I`m still sick tho. So I`ll prolly knockout after,sick,negative
9ba441d736, LOL we`re such twitter addicts,LOL we`re such twitter addicts,positive
9d786a1526,Happy Mother`s day; God bless you & all mother`s worldwide; mother nature...  technology emotion in motion...,Happy Mo,positive
a6e4af800f,http://twitpic.com/4wmaw - pink.green.. Love it.!,Love it.!,positive
9fa15bd76d, looking forward to the reading this post as I like your `no ****` writing and often learn a few things,looking forward to,positive
09227d0ba4, Yoko Ono - Ben Lee  - ? http://lala.com/zAd It`s easy.,s easy,positive
1db1522acd,Demoing with Gary burr!!! So excited to get some 'girls' music on tape!! Missing Tayla,excited,positive
e87c621330,_Music I was not hugged,I was not hugged,negative
0effd702f1,having my brecky. Good Morning  x,Good Mo,positive
f7d240a518,doing Accounting homework  Just nicely got a 50p for the project <3,Just nicely got a 50p for the project <3,positive
bc1102e8a9,I have had it with job hunting. I try all day and nothing works  I bet I couldn`t even work at the **** because of my cider belly!,nothing works,negative
64452bd15d,I got dropped froma coupla ppl that were following me  **** Detroit Fans!!!,**** Detroit Fans!!!,negative
133a3a86df,"No profile pic or bio, few or no updates, lots of following and no followers! Zap! Pow! Block! Annoying but strangely satisfying!",Annoying but strangely satisfying!,neutral
9ef111ff88,gymnastics time.  My last night for teaching Friday evening classes.   New summer schedule starts next week.,gymnastics time.  My last night for teaching Friday evening classes.   New summer schedule starts next week.,neutral
d7e267d824,  where u goin,where u goin,neutral
95aaf22b7d,No allowed a calculator for this exam despite it containing laths that is impossible to compute in my head.,impossible,negative
1b1bbbf263, Haha same as miine,Haha same as miine,neutral
a88287bbda,"  i`m sorry people are so rude to you, isaac, they should get some manners and know better than to be so lewd!",m sorry,negative
4c279acff6," why? i enjoy fancy meals on my own smtimes, thr`s joy in solitude, u can REALLY enjoy the food & it`s lk a date with the world",joy,positive
2d38fc1c25, oh yeah - love his choregoraphy. the pants...not so much.,oh yeah - love his choregoraphy. the pants...not so much.,neutral
e5cd1c9bda,_JessicaB_**** yip.....aw gonna miss them on bb,miss,negative
5386764f06,_violence heyyyy babyy,_violence,negative
adbf82ee70,Up at 6am on Sunday... Going to meet my mom for breakfast at the beach!,Up at 6am on Sunday... Going to meet my mom for breakfast at the beach!,neutral
ab449b4ca9,"so the Today show still hasn`t gotten in touch with me, i wish they would so i can take my friends and myself to the NKOTB show",i wish they would so i can take my friends and myself to the NKOTB show,neutral
85285f3f21,Just checked email and got a follower withb same name as me living in Oz. Welcome on board my alrer ego ,Just checked email and got a follower withb same name as me living in Oz. Welcome on board my alrer ego,neutral
6ebca070bc, : thats if u go on a weekend.,: thats if u go on a weekend.,neutral
8c8dcf7c2e, you are on mii **** list...Permanent mii dude,****,negative
0a533e2769,someone has hacked into my emails!! **** off!!,hacked,negative
9ac81ef93d,"this is the worst day ever, i`ve been told im a chav","this is the worst day ever,",negative
76f2272991,have no line bi-focals for over 3 yrs now. End up taking glasses off to read close up.,have no line bi-focals for over 3 yrs now. End up taking glasses off to read close up.,neutral
47171c0951,Ugh. Kinda bored.,Ugh. Kinda bored.,negative
9768b05a4b," i had to get the same sized jeans, i couldnt get my hips into the 14`s",couldnt get my hips into the 14`s,negative
aee6e65c60,I have to give up my beloved Red Sox tickets!! Argh! Meeting was just scheduled in CA...,Argh!,negative
5a7b9e8618,no #thedailyshow this week,no #thedailyshow this week,neutral
5a5ea02439, Look at this ! http://twitpic.com/4wcqa  I can`t see them at all. What the heck..,I can`t see them at all. What the heck..,negative
80de77311a, Do you think the bead crumb navigation will return to the new Fusion studios? I really miss that at the top of each item.,miss,negative
9886a5f76c, There is a motorcycle for sale down the road. Mind you it`d be stupid of me to get it. Summer 5 months away.,Mind you it`d be stupid,negative
36a30f20e3," Oh let me clarify,know lots of nice people who live there, but thought it always was a breeding ground 4 BNP","w lots of nice people who live there, but thought it always was a breeding ground",neutral
